24114, 0, Tue Aug 12 13_43_35 2014
248322, 241016, _
248086, 32, Tue Aug 12 13_47_45 2014
903, 1, _
542, 1, Tue Aug 12 13_59_40 2014
240686, 233544, _
240348, 29, Tue Aug 12 13_54_10 2014
252442, 245026, _
252065, 27, Tue Aug 12 13_46_55 2014
220938, 212714, _
223587, 41361, Tue Aug 12 14_00_11 2014
267542, 259804, _
266952, 41343, Tue Aug 12 13_55_43 2014
225873, 218863, _
225294, 41296, Tue Aug 12 13_46_08 2014
254979, 247323, _
254805, 33, Tue Aug 12 13_35_50 2014
280065, 272170, _
279568, 2, Tue Aug 12 13_55_33 2014
216817, 201842, _
223320, 38, Tue Aug 12 14_01_27 2014
251587, 244119, _
251368, 31, Tue Aug 12 13_47_52 2014
260811, 252948, _
260509, 32, Tue Aug 12 13_34_48 2014
264747, 257057, _
264315, 41322, Tue Aug 12 13_53_54 2014
252195, 244962, _
252146, 32, Tue Aug 12 13_51_05 2014
82816, 79484, _
82961, 41289, Tue Aug 12 13_42_49 2014
12126, 10439, _
12176, 3, Tue Aug 12 13_45_01 2014
251510, 244230, _
251353, 30, Tue Aug 12 13_54_26 2014
252572, 245117, _
252095, 36, Tue Aug 12 13_50_57 2014
1038, 1, _
808, 41303, Tue Aug 12 13_56_54 2014
956, 0, _
594, 41306, Tue Aug 12 13_59_56 2014
309657, 300787, _
309546, 41, Tue Aug 12 13_37_34 2014
252763, 245367, _
252584, 31, Tue Aug 12 13_53_32 2014
302169, 293965, _
301834, 37, Tue Aug 12 13_59_22 2014
245482, 238374, _
245266, 33, Tue Aug 12 13_51_33 2014
261488, 253566, _
261011, 32, Tue Aug 12 13_48_15 2014
299139, 290610, _
298333, 25, Tue Aug 12 13_56_47 2014
236766, 229759, _
236523, 41306, Tue Aug 12 13_47_01 2014
254343, 246808, _
254252, 31, Tue Aug 12 13_35_06 2014
270780, 263117, _
270459, 37, Tue Aug 12 13_50_22 2014
261660, 253939, _
261358, 28, Tue Aug 12 13_47_29 2014
255283, 247662, _
255111, 31, Tue Aug 12 13_35_42 2014
83005, 79544, _
82937, 10, Tue Aug 12 13_42_21 2014
242127, 234925, _
241795, 16, Tue Aug 12 13_53_47 2014
250099, 242540, _
249749, 41290, Tue Aug 12 13_35_00 2014
239407, 232390, _
239180, 34, Tue Aug 12 13_50_13 2014
304130, 295248, _
303813, 41289, Tue Aug 12 13_37_07 2014
301292, 292578, _
300670, 23, Tue Aug 12 13_56_29 2014
82816, 79484, _
82961, 41289, Tue Aug 12 13_42_47 2014
252684, 245294, _
252286, 34, Tue Aug 12 13_52_14 2014
243777, 236456, _
243697, 21, Tue Aug 12 13_35_47 2014
267542, 259804, _
266952, 41343, Tue Aug 12 13_55_42 2014
286941, 278941, _
286492, 34, Tue Aug 12 13_55_10 2014
302306, 293885, _
301864, 36, Tue Aug 12 13_55_38 2014
11992, 10355, _
12128, 3, Tue Aug 12 13_44_45 2014
214473, 199789, _
220521, 39, Tue Aug 12 14_01_38 2014
273257, 265511, _
272777, 19, Tue Aug 12 13_55_00 2014
253250, 245676, _
252825, 41334, Tue Aug 12 13_52_06 2014
294449, 286224, _
293973, 35, Tue Aug 12 13_54_56 2014
252067, 244656, _
251607, 35, Tue Aug 12 13_51_20 2014
12377, 10709, _
12370, 4, Tue Aug 12 13_45_38 2014
312997, 303832, _
312828, 41316, Tue Aug 12 13_37_26 2014
304569, 295572, _
304273, 43, Tue Aug 12 13_37_47 2014
81823, 78446, _
81809, 10, Tue Aug 12 13_42_16 2014
119915, 114904, _
120770, 41286, Tue Aug 12 13_33_31 2014
250072, 242794, _
258736, 24, Tue Aug 12 13_34_19 2014
253565, 246244, _
253306, 35, Tue Aug 12 13_50_31 2014
258988, 251500, _
258872, 32, Tue Aug 12 13_47_06 2014
254874, 247392, _
254629, 32, Tue Aug 12 13_46_21 2014
298462, 290192, _
298022, 27, Tue Aug 12 13_58_55 2014
234799, 227784, _
234618, 21, Tue Aug 12 13_34_53 2014
251768, 244177, _
251371, 41316, Tue Aug 12 13_36_13 2014
237159, 230321, _
237078, 41318, Tue Aug 12 13_54_31 2014
292359, 284217, _
291818, 29, Tue Aug 12 13_59_12 2014
256765, 249244, _
256321, 33, Tue Aug 12 13_48_34 2014
159823, 154699, _
159827, 11, Tue Aug 12 13_41_29 2014
23721, 21834, _
23763, 4, Tue Aug 12 13_44_07 2014
12125, 10407, _
12208, 3, Tue Aug 12 13_45_51 2014
254874, 247392, _
254629, 32, Tue Aug 12 13_46_22 2014
80709, 77484, _
80842, 10, Tue Aug 12 13_43_13 2014
248212, 240812, _
247978, 30, Tue Aug 12 13_53_39 2014
284442, 276349, _
283846, 24, Tue Aug 12 13_57_43 2014
116897, 112141, _
117893, 5, Tue Aug 12 13_33_25 2014
211966, 197273, _
217968, 35, Tue Aug 12 14_01_19 2014
296079, 287421, _
295567, 41, Tue Aug 12 13_39_10 2014
858, 0, _
525, 0, Tue Aug 12 13_59_28 2014
275032, 267438, _
274765, 21, Tue Aug 12 13_55_19 2014
24171, 22196, _
24137, 4, Tue Aug 12 13_43_26 2014
253565, 246244, _
253306, 35, Tue Aug 12 13_50_33 2014
273257, 265511, _
272777, 19, Tue Aug 12 13_54_59 2014
956, 0, _
594, 2, Tue Aug 12 14_00_03 2014
262460, 254819, _
262239, 41316, Tue Aug 12 13_48_49 2014
1204, 0, _
890, 2, Tue Aug 12 13_55_30 2014
265435, 257644, _
264959, 36, Tue Aug 12 13_51_51 2014
293834, 285722, _
293314, 36, Tue Aug 12 13_58_39 2014
159823, 154699, _
159827, 11, Tue Aug 12 13_41_31 2014
304569, 295572, _
304273, 41322, Tue Aug 12 13_37_44 2014
210405, 195906, _
224443, 35, Tue Aug 12 14_00_57 2014
23415, 21466, _
23358, 4, Tue Aug 12 13_43_49 2014
81199, 77784, _
81253, 10, Tue Aug 12 13_42_26 2014
321069, 311922, _
320710, 44, Tue Aug 12 13_38_44 2014
299764, 290986, _
299384, 42, Tue Aug 12 13_38_31 2014
262636, 254961, _
262122, 41317, Tue Aug 12 13_50_36 2014
260811, 252948, _
260509, 32, Tue Aug 12 13_34_47 2014
79646, 76360, _
79871, 11, Tue Aug 12 13_42_51 2014
252251, 244669, _
252026, 31, Tue Aug 12 13_33_17 2014
315072, 305956, _
312754, 43, Tue Aug 12 13_38_52 2014
237159, 230321, _
237078, 41318, Tue Aug 12 13_54_29 2014
208845, 194576, _
214961, 41362, Tue Aug 12 14_01_25 2014
235221, 228199, _
235003, 26, Tue Aug 12 13_48_23 2014
295859, 287213, _
295709, 36, Tue Aug 12 13_36_32 2014
275720, 268050, _
275359, 41333, Tue Aug 12 13_55_06 2014
257611, 250427, _
257296, 33, Tue Aug 12 14_00_08 2014
83005, 79544, _
82937, 0, Tue Aug 12 13_42_23 2014
